Initializing SD card...card initialized.
Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:00:19:769,101307.039,-0.042,40.640,27.070
0000-00-00T00:00:19:846,101307.000,-0.039,40.670,27.060
0000-00-00T00:00:19:923,101306.867,-0.028,40.690,27.060
0000-00-00T00:00:20:000,101306.188,0.028,40.690,27.060
0000-00-00T00:00:20:077,101306.172,0.030,40.680,27.070
0000-00-00T00:00:20:154,101307.461,-0.077,40.710,27.060
0000-00-00T00:00:20:241,101305.938,0.049,40.700,27.060
0000-00-00T00:00:20:318,101306.305,0.018,40.710,27.070
0000-00-00T00:00:20:395,101306.117,0.034,40.700,27.040
0000-00-00T00:00:20:471,101305.898,0.052,40.690,27.060
0000-00-00T00:00:20:548,101306.906,-0.032,40.710,27.040
0000-00-00T00:00:20:624,101306.227,0.025,40.700,27.060
0000-00-00T00:00:20:701,101305.773,0.062,40.680,27.040
0000-00-00T00:00:20:778,101306.242,0.023,40.730,27.040
0000-00-00T00:00:20:854,101307.539,-0.084,40.680,27.040
0000-00-00T00:00:20:934,101307.297,-0.064,40.700,27.060
0000-00-00T00:00:21:000,101307.133,-0.051,40.680,27.040
0000-00-00T00:00:21:077,101307.320,-0.066,40.700,27.040
0000-00-00T00:00:21:166,101308.109,-0.132,40.720,27.060
0000-00-00T00:00:21:243,101307.016,-0.040,40.720,27.060
0000-00-00T00:00:21:320,101306.266,0.021,40.710,27.060
0000-00-00T00:00:21:396,101306.758,-0.019,40.740,27.040
0000-00-00T00:00:21:473,101307.797,-0.106,40.740,27.060
0000-00-00T00:00:21:549,101307.164,-0.053,40.740,27.040
0000-00-00T00:00:21:629,101306.961,-0.036,40.700,27.040
0000-00-00T00:00:21:705,101306.719,-0.016,40.710,27.030
0000-00-00T00:00:21:782,101306.320,0.017,40.720,27.040
0000-00-00T00:00:21:859,101307.188,-0.055,40.740,27.030
0000-00-00T00:00:21:936,101307.234,-0.059,40.740,27.040
0000-00-00T00:00:22:000,101307.617,-0.091,40.730,27.060
0000-00-00T00:00:22:076,101307.172,-0.054,40.710,27.040
0000-00-00T00:00:22:153,101305.695,0.069,40.760,27.040
0000-00-00T00:00:22:230,101305.562,0.080,40.750,27.040
0000-00-00T00:00:22:309,101305.320,0.100,40.760,27.040
0000-00-00T00:00:22:386,101305.609,0.076,40.710,27.030
0000-00-00T00:00:22:462,101306.453,0.006,40.750,27.040
0000-00-00T00:00:22:539,101305.930,0.049,40.730,27.020
0000-00-00T00:00:22:616,101306.336,0.016,40.720,27.020
0000-00-00T00:00:22:692,101308.000,-0.123,40.710,27.030
0000-00-00T00:00:22:769,101308.891,-0.197,40.800,27.030
0000-00-00T00:00:22:845,101307.445,-0.076,40.720,27.030
0000-00-00T00:00:22:922,101308.383,-0.155,40.710,27.020
0000-00-00T00:00:23:000,101308.250,-0.144,40.780,27.030
0000-00-00T00:00:23:077,101309.695,-0.263,40.800,27.030
0000-00-00T00:00:23:154,101309.516,-0.249,40.800,27.020
0000-00-00T00:00:23:230,101310.023,-0.292,40.810,27.020
0000-00-00T00:00:23:307,101310.281,-0.313,40.760,27.030
0000-00-00T00:00:23:384,101308.312,-0.149,40.800,27.030
0000-00-00T00:00:23:460,101308.734,-0.184,40.800,27.020
0000-00-00T00:00:23:537,101308.203,-0.140,40.810,27.030
0000-00-00T00:00:23:614,101307.398,-0.072,40.860,27.030
0000-00-00T00:00:23:693,101307.789,-0.106,40.830,27.040
0000-00-00T00:00:23:770,101306.930,-0.033,40.850,27.030
0000-00-00T00:00:23:846,101307.344,-0.068,40.840,27.000
0000-00-00T00:00:23:923,101308.117,-0.133,40.830,27.020
0000-00-00T00:00:24:000,101308.156,-0.136,40.810,27.030
0000-00-00T00:00:24:077,101308.312,-0.149,40.840,27.000
0000-00-00T00:00:24:154,101308.961,-0.203,40.860,27.020
0000-00-00T00:00:24:230,101309.727,-0.266,40.870,27.000
0000-00-00T00:00:24:307,101309.312,-0.232,40.900,27.020
0000-00-00T00:00:24:387,101310.227,-0.309,40.860,27.000
0000-00-00T00:00:24:463,101309.375,-0.237,40.890,27.030
0000-00-00T00:00:24:540,101308.203,-0.140,40.860,27.020
0000-00-00T00:00:24:617,101308.484,-0.163,40.870,27.000
0000-00-00T00:00:24:693,101308.250,-0.144,40.870,27.000
0000-00-00T00:00:24:770,101308.047,-0.127,40.880,27.020
0000-00-00T00:00:24:847,101307.438,-0.076,40.890,27.000
0000-00-00T00:00:24:924,101307.211,-0.057,40.870,27.020
0000-00-00T00:00:25:000,101309.195,-0.222,40.870,27.000
0000-00-00T00:00:25:079,101310.062,-0.295,40.870,27.000
0000-00-00T00:00:25:156,101310.438,-0.326,40.930,27.000
0000-00-00T00:00:25:233,101308.938,-0.201,40.910,26.990
0000-00-00T00:00:25:310,101310.234,-0.309,40.900,27.000
0000-00-00T00:00:25:386,101310.906,-0.365,40.930,27.000
0000-00-00T00:00:25:463,101311.195,-0.389,40.910,27.000
0000-00-00T00:00:25:540,101310.641,-0.343,40.920,26.990
0000-00-00T00:00:25:616,101310.820,-0.358,40.920,27.020
0000-00-00T00:00:25:693,101309.695,-0.263,40.920,27.000
0000-00-00T00:00:25:772,101310.953,-0.369,40.880,26.990
0000-00-00T00:00:25:849,101310.688,-0.347,40.860,26.990
0000-00-00T00:00:26:000,101309.062,-0.211,40.890,27.000
0000-00-00T00:00:26:077,101309.984,-0.289,40.940,27.000
0000-00-00T00:00:26:154,101309.641,-0.259,40.910,27.000
0000-00-00T00:00:26:230,101309.625,-0.258,40.890,27.020
0000-00-00T00:00:26:307,101310.586,-0.338,40.890,26.990
0000-00-00T00:00:26:383,101310.805,-0.356,40.870,26.990
0000-00-00T00:00:26:460,101310.469,-0.328,40.910,26.960
0000-00-00T00:00:26:539,101310.812,-0.357,40.910,26.970
0000-00-00T00:00:26:616,101309.828,-0.275,40.890,27.000
0000-00-00T00:00:26:693,101311.305,-0.398,40.880,26.990
0000-00-00T00:00:26:769,101311.883,-0.446,40.930,27.000
0000-00-00T00:00:26:846,101311.344,-0.401,40.920,26.990
0000-00-00T00:00:26:923,101311.180,-0.388,40.940,26.990
0000-00-00T00:00:26:1000,101310.242,-0.310,40.910,26.990
0000-00-00T00:00:27:000,101310.109,-0.299,40.930,26.990
0000-00-00T00:00:27:076,101310.227,-0.309,40.960,26.990
0000-00-00T00:00:27:156,101309.320,-0.232,40.910,26.970
0000-00-00T00:00:27:232,101309.406,-0.240,40.910,26.990
0000-00-00T00:00:27:309,101310.133,-0.301,40.970,26.970
0000-00-00T00:00:27:386,101309.422,-0.241,40.960,26.990
0000-00-00T00:00:27:462,101309.711,-0.265,40.960,26.990
0000-00-00T00:00:27:539,101309.164,-0.219,40.990,26.990
0000-00-00T00:00:27:616,101310.820,-0.358,40.980,26.990
0000-00-00T00:00:27:692,101311.289,-0.397,40.990,27.020
0000-00-00T00:00:27:769,101311.438,-0.409,40.920,26.990
0000-00-00T00:00:27:855,101310.961,-0.369,40.960,26.990
0000-00-00T00:00:28:000,101310.789,-0.355,41.000,26.990
0000-00-00T00:00:28:077,101310.344,-0.318,41.010,26.970
0000-00-00T00:00:28:154,101308.930,-0.200,40.960,26.990
0000-00-00T00:00:28:230,101309.031,-0.209,40.960,26.990
0000-00-00T00:00:28:307,101309.445,-0.243,41.000,26.990
0000-00-00T00:00:28:383,101309.391,-0.239,40.960,26.970
0000-00-00T00:00:28:460,101309.703,-0.264,41.000,26.970
0000-00-00T00:00:28:537,101311.375,-0.404,41.000,26.990
0000-00-00T00:00:28:616,101310.867,-0.361,40.960,26.990
0000-00-00T00:00:28:693,101309.914,-0.282,40.990,27.000
0000-00-00T00:00:28:769,101310.375,-0.321,40.970,26.990
0000-00-00T00:00:28:846,101310.211,-0.307,40.980,26.990
0000-00-00T00:00:28:923,101310.750,-0.352,40.960,27.000
0000-00-00T00:00:28:1000,101310.523,-0.333,40.970,26.970
0000-00-00T00:00:29:000,101309.344,-0.234,41.010,26.990
0000-00-00T00:00:29:091,101309.383,-0.238,40.980,26.970
0000-00-00T00:00:29:167,101309.242,-0.226,41.010,27.000
0000-00-00T00:00:29:246,101309.305,-0.231,41.010,26.990
0000-00-00T00:00:29:323,101309.672,-0.262,41.040,26.960
0000-00-00T00:00:29:400,101310.789,-0.355,40.960,26.990
0000-00-00T00:00:29:476,101309.914,-0.282,41.000,26.990
0000-00-00T00:00:29:553,101309.930,-0.284,41.020,26.990
0000-00-00T00:00:29:630,101310.211,-0.307,41.040,26.970
0000-00-00T00:00:29:706,101308.727,-0.183,41.050,27.000
0000-00-00T00:00:29:783,101307.766,-0.104,41.040,26.960
0000-00-00T00:00:29:860,101308.156,-0.136,41.040,26.960
0000-00-00T00:00:30:000,101309.617,-0.257,41.020,26.990
0000-00-00T00:00:30:078,101310.055,-0.294,41.020,26.960
0000-00-00T00:00:30:154,101310.328,-0.317,41.040,26.970
0000-00-00T00:00:30:231,101310.164,-0.303,41.010,26.990
0000-00-00T00:00:30:308,101310.414,-0.324,41.060,26.990
0000-00-00T00:00:30:384,101311.219,-0.391,41.060,27.000
0000-00-00T00:00:30:461,101310.539,-0.335,41.110,26.970
0000-00-00T00:00:30:538,101310.000,-0.290,41.040,26.970
0000-00-00T00:00:30:614,101309.195,-0.222,41.060,26.990
0000-00-00T00:00:30:694,101310.117,-0.300,41.050,26.970
0000-00-00T00:00:30:770,101309.969,-0.287,41.050,26.990
0000-00-00T00:00:30:847,101309.375,-0.237,41.060,26.970
0000-00-00T00:00:30:924,101310.602,-0.340,41.140,26.990
0000-00-00T00:00:31:000,101309.805,-0.273,41.060,26.990
0000-00-00T00:00:31:077,101310.141,-0.301,41.090,26.960
0000-00-00T00:00:31:153,101309.672,-0.262,41.110,26.970
0000-00-00T00:00:31:230,101309.406,-0.240,41.110,26.990
0000-00-00T00:00:31:306,101309.984,-0.289,41.090,26.990
0000-00-00T00:00:31:387,101309.039,-0.209,41.110,26.960
0000-00-00T00:00:31:463,101308.914,-0.199,41.100,26.960
0000-00-00T00:00:31:540,101308.297,-0.148,41.140,26.950
0000-00-00T00:00:31:616,101308.570,-0.170,41.100,26.990
0000-00-00T00:00:31:693,101308.320,-0.150,41.100,26.960
0000-00-00T00:00:31:770,101309.055,-0.211,41.110,26.960
0000-00-00T00:00:31:846,101309.703,-0.264,41.150,26.970
0000-00-00T00:00:31:923,101309.562,-0.253,41.180,26.960
0000-00-00T00:00:32:000,101309.516,-0.249,41.200,26.960
0000-00-00T00:00:32:077,101310.312,-0.316,41.170,26.930
0000-00-00T00:00:32:154,101310.516,-0.333,41.200,26.970
0000-00-00T00:00:32:230,101309.977,-0.288,41.180,26.970
0000-00-00T00:00:32:307,101310.984,-0.371,41.160,26.930
0000-00-00T00:00:32:383,101310.578,-0.338,41.210,26.970
0000-00-00T00:00:32:460,101309.922,-0.284,41.180,26.960
0000-00-00T00:00:32:537,101310.852,-0.360,41.160,26.960
0000-00-00T00:00:32:613,101311.078,-0.379,41.190,26.990
0000-00-00T00:00:32:693,101310.742,-0.351,41.210,26.960
0000-00-00T00:00:32:769,101310.562,-0.337,41.210,26.970
0000-00-00T00:00:32:846,101310.500,-0.331,41.220,26.960
0000-00-00T00:00:32:923,101309.430,-0.242,41.240,26.970
0000-00-00T00:00:33:000,101309.938,-0.285,41.210,26.960
0000-00-00T00:00:33:077,101309.633,-0.258,41.200,26.960
0000-00-00T00:00:33:154,101307.742,-0.102,41.210,26.970
0000-00-00T00:00:33:230,101307.680,-0.097,41.240,26.960
0000-00-00T00:00:33:307,101308.266,-0.145,41.230,26.950
0000-00-00T00:00:33:386,101309.367,-0.237,41.280,26.960
0000-00-00T00:00:33:463,101309.258,-0.227,41.270,26.950
0000-00-00T00:00:33:539,101310.695,-0.347,41.260,26.960
0000-00-00T00:00:33:616,101310.539,-0.335,41.280,26.970
0000-00-00T00:00:33:693,101310.336,-0.317,41.270,26.960
0000-00-00T00:00:33:769,101310.391,-0.322,41.250,26.970
0000-00-00T00:00:33:846,101310.328,-0.317,41.260,26.990
0000-00-00T00:00:33:923,101310.555,-0.336,41.240,26.970
0000-00-00T00:00:34:000,101309.523,-0.249,41.310,26.950
0000-00-00T00:00:34:080,101309.117,-0.216,41.280,26.950
0000-00-00T00:00:34:156,101308.773,-0.187,41.290,26.950
0000-00-00T00:00:34:233,101309.031,-0.209,41.330,26.970
0000-00-00T00:00:34:310,101308.836,-0.193,41.270,26.960
0000-00-00T00:00:34:386,101309.086,-0.213,41.340,26.950
0000-00-00T00:00:34:463,101309.016,-0.207,41.330,26.970
0000-00-00T00:00:34:540,101308.859,-0.195,41.300,26.960
0000-00-00T00:00:34:616,101307.727,-0.101,41.300,26.930
0000-00-00T00:00:34:693,101308.031,-0.126,41.300,26.970
0000-00-00T00:00:34:772,101307.836,-0.110,41.320,26.960
0000-00-00T00:00:34:849,101307.914,-0.116,41.310,26.970
0000-00-00T00:00:34:926,101308.922,-0.200,41.350,26.950
0000-00-00T00:00:35:000,101309.672,-0.262,41.330,26.960
0000-00-00T00:00:35:077,101309.234,-0.225,41.340,26.970
0000-00-00T00:00:35:154,101309.156,-0.219,41.350,26.960
0000-00-00T00:00:35:230,101309.000,-0.206,41.370,26.960
0000-00-00T00:00:35:307,101309.422,-0.241,41.330,26.930
0000-00-00T00:00:35:384,101309.289,-0.230,41.330,26.960
0000-00-00T00:00:35:463,101309.109,-0.215,41.370,26.960
0000-00-00T00:00:35:540,101309.117,-0.216,41.320,26.970
0000-00-00T00:00:35:616,101308.555,-0.169,41.370,26.950
0000-00-00T00:00:35:693,101308.688,-0.180,41.360,26.960
0000-00-00T00:00:35:770,101308.211,-0.140,41.390,26.990
0000-00-00T00:00:35:846,101308.016,-0.124,41.330,26.950
0000-00-00T00:00:35:923,101308.102,-0.131,41.390,26.970
0000-00-00T00:00:36:000,101309.234,-0.225,41.360,26.960
0000-00-00T00:00:36:077,101308.938,-0.201,41.380,26.950
0000-00-00T00:00:36:157,101307.812,-0.108,41.370,26.950
0000-00-00T00:00:36:234,101307.820,-0.108,41.370,26.930
0000-00-00T00:00:36:310,101307.203,-0.056,41.390,26.970
0000-00-00T00:00:36:387,101307.695,-0.098,41.380,26.950
0000-00-00T00:00:36:464,101307.555,-0.085,41.360,26.960
0000-00-00T00:00:36:540,101307.984,-0.122,41.380,26.960
0000-00-00T00:00:36:617,101307.516,-0.082,41.430,26.960
0000-00-00T00:00:36:694,101308.062,-0.128,41.380,26.930
0000-00-00T00:00:36:770,101308.414,-0.158,41.380,26.960
0000-00-00T00:00:36:850,101308.070,-0.129,41.390,26.930
0000-00-00T00:00:36:927,101306.609,-0.007,41.400,26.930
0000-00-00T00:00:37:000,101306.906,-0.032,41.370,26.950
0000-00-00T00:00:37:077,101306.164,0.030,41.440,26.960
0000-00-00T00:00:37:154,101306.305,0.018,41.390,26.960
0000-00-00T00:00:37:230,101306.656,-0.011,41.420,26.930
0000-00-00T00:00:37:313,101307.203,-0.056,41.440,26.950
0000-00-00T00:00:37:390,101307.125,-0.050,41.430,26.950
0000-00-00T00:00:37:466,101306.961,-0.036,41.430,26.960
0000-00-00T00:00:37:546,101307.305,-0.065,41.430,26.950
0000-00-00T00:00:37:622,101307.914,-0.116,41.430,26.960
0000-00-00T00:00:37:699,101308.961,-0.203,41.460,26.950
0000-00-00T00:00:37:775,101307.648,-0.094,41.470,26.960
0000-00-00T00:00:37:852,101307.305,-0.065,41.470,26.950
0000-00-00T00:00:37:929,101307.820,-0.108,41.400,26.950
0000-00-00T00:00:38:000,101307.523,-0.083,41.430,26.960
0000-00-00T00:00:38:077,101307.766,-0.104,41.440,26.950
0000-00-00T00:00:38:154,101308.203,-0.140,41.470,26.950
0000-00-00T00:00:38:233,101307.922,-0.117,41.510,26.950
0000-00-00T00:00:38:310,101307.344,-0.068,41.470,26.950
0000-00-00T00:00:38:386,101307.367,-0.070,41.500,26.950
0000-00-00T00:00:38:463,101307.008,-0.040,41.520,26.950
0000-00-00T00:00:38:539,101307.578,-0.087,41.490,26.930
0000-00-00T00:00:38:616,101307.273,-0.062,41.510,26.920
0000-00-00T00:00:38:693,101307.930,-0.117,41.520,26.930
0000-00-00T00:00:38:769,101307.461,-0.077,41.470,26.930
0000-00-00T00:00:38:846,101307.305,-0.065,41.490,26.930
0000-00-00T00:00:38:926,101307.258,-0.061,41.520,26.950
0000-00-00T00:00:39:000,101307.305,-0.065,41.560,26.950
0000-00-00T00:00:39:077,101307.242,-0.060,41.510,26.950
0000-00-00T00:00:39:153,101307.094,-0.047,41.530,26.930
0000-00-00T00:00:39:230,101306.453,0.006,41.540,26.950
0000-00-00T00:00:39:306,101306.312,0.018,41.490,26.930
0000-00-00T00:00:39:383,101306.797,-0.023,41.540,26.930
0000-00-00T00:00:39:460,101306.406,0.010,41.570,26.930
0000-00-00T00:00:39:536,101306.188,0.028,41.560,26.960
0000-00-00T00:00:39:616,101307.352,-0.068,41.540,26.950
0000-00-00T00:00:39:693,101306.977,-0.037,41.540,26.950
0000-00-00T00:00:39:769,101306.969,-0.037,41.580,26.930
0000-00-00T00:00:39:846,101306.508,0.002,41.560,26.930
0000-00-00T00:00:39:923,101306.820,-0.024,41.600,26.930
0000-00-00T00:00:40:000,101307.562,-0.086,41.580,26.950
0000-00-00T00:00:40:077,101306.227,0.025,41.600,26.930
0000-00-00T00:00:40:153,101306.812,-0.024,41.580,26.950
0000-00-00T00:00:40:230,101306.617,-0.008,41.600,26.920
0000-00-00T00:00:40:310,101306.539,-0.001,41.580,26.920
0000-00-00T00:00:40:386,101307.539,-0.084,41.540,26.930
0000-00-00T00:00:40:463,101307.945,-0.119,41.570,26.930
0000-00-00T00:00:40:539,101307.156,-0.052,41.530,26.920
0000-00-00T00:00:40:616,101307.086,-0.046,41.610,26.930
0000-00-00T00:00:40:693,101307.570,-0.086,41.600,26.960
0000-00-00T00:00:40:769,101307.367,-0.070,41.600,26.930
0000-00-00T00:00:40:846,101306.906,-0.032,41.570,26.930
0000-00-00T00:00:40:923,101307.477,-0.079,41.600,26.930
0000-00-00T00:00:41:000,101307.367,-0.070,41.580,26.930
0000-00-00T00:00:41:077,101306.570,-0.004,41.570,26.930
0000-00-00T00:00:41:153,101306.320,0.017,41.580,26.930
0000-00-00T00:00:41:230,101307.133,-0.051,41.650,26.930
0000-00-00T00:00:41:307,101307.008,-0.040,41.580,26.950
0000-00-00T00:00:41:383,101306.406,0.010,41.580,26.920
0000-00-00T00:00:41:460,101306.602,-0.007,41.580,26.930
0000-00-00T00:00:41:537,101306.664,-0.012,41.600,26.920
0000-00-00T00:00:41:613,101306.711,-0.016,41.600,26.950
0000-00-00T00:00:41:693,101307.297,-0.064,41.580,26.930
0000-00-00T00:00:41:769,101306.336,0.016,41.600,26.920
0000-00-00T00:00:41:846,101305.961,0.047,41.620,26.930
0000-00-00T00:00:41:923,101305.828,0.058,41.630,26.930
0000-00-00T00:00:42:000,101306.148,0.032,41.620,26.950
0000-00-00T00:00:42:077,101307.008,-0.040,41.580,26.920
0000-00-00T00:00:42:154,101305.742,0.065,41.650,26.930
0000-00-00T00:00:42:230,101305.883,0.053,41.570,26.950
0000-00-00T00:00:42:307,101306.688,-0.014,41.590,26.920
0000-00-00T00:00:42:384,101307.922,-0.117,41.600,26.920
0000-00-00T00:00:42:464,101307.820,-0.108,41.570,26.920
0000-00-00T00:00:42:540,101307.945,-0.119,41.630,26.950
0000-00-00T00:00:42:617,101307.203,-0.056,41.610,26.900
0000-00-00T00:00:42:693,101307.133,-0.051,41.580,26.930
0000-00-00T00:00:42:770,101306.656,-0.011,41.650,26.920
0000-00-00T00:00:42:847,101307.680,-0.097,41.600,26.920
0000-00-00T00:00:42:923,101307.172,-0.054,41.640,26.930
0000-00-00T00:00:43:000,101308.109,-0.132,41.630,26.920
0000-00-00T00:00:43:080,101308.289,-0.147,41.660,26.930
0000-00-00T00:00:43:157,101307.711,-0.099,41.650,26.920
0000-00-00T00:00:43:233,101307.602,-0.090,41.630,26.920
0000-00-00T00:00:43:310,101307.836,-0.110,41.660,26.920
0000-00-00T00:00:43:387,101307.242,-0.060,41.680,26.930
0000-00-00T00:00:43:463,101306.828,-0.025,41.680,26.900
0000-00-00T00:00:43:540,101306.969,-0.037,41.600,26.920
0000-00-00T00:00:43:616,101306.070,0.038,41.630,26.920
0000-00-00T00:00:43:693,101306.312,0.018,41.630,26.930
0000-00-00T00:00:43:770,101306.859,-0.028,41.640,26.920
0000-00-00T00:00:43:844,101306.484,0.004,41.620,26.920
0000-00-00T00:00:43:921,101306.938,-0.034,41.620,26.920
0000-00-00T00:00:44:000,101308.125,-0.133,41.630,26.900
0000-00-00T00:00:44:077,101307.508,-0.081,41.620,26.900
0000-00-00T00:00:44:154,101307.156,-0.052,41.620,26.930
0000-00-00T00:00:44:231,101306.875,-0.029,41.620,26.920
0000-00-00T00:00:44:307,101306.461,0.005,41.650,26.920
0000-00-00T00:00:44:384,101307.102,-0.048,41.600,26.890
0000-00-00T00:00:44:460,101307.094,-0.047,41.590,26.920
0000-00-00T00:00:44:540,101305.938,0.049,41.610,26.930
0000-00-00T00:00:44:617,101305.977,0.046,41.590,26.920
0000-00-00T00:00:44:693,101305.875,0.054,41.630,26.920
0000-00-00T00:00:44:770,101305.023,0.125,41.590,26.920
0000-00-00T00:00:44:862,101305.641,0.074,41.550,26.900
0000-00-00T00:00:45:000,101306.000,0.044,41.600,26.900
0000-00-00T00:00:45:077,101306.602,-0.007,41.580,26.920
0000-00-00T00:00:45:154,101305.578,0.079,41.550,26.900
0000-00-00T00:00:45:231,101305.742,0.065,41.550,26.920
0000-00-00T00:00:45:310,101304.977,0.129,41.580,26.930
0000-00-00T00:00:45:387,101305.375,0.096,41.530,26.890
0000-00-00T00:00:45:463,101305.500,0.085,41.560,26.900
0000-00-00T00:00:45:540,101305.594,0.078,41.510,26.920
0000-00-00T00:00:45:617,101306.312,0.018,41.530,26.930
0000-00-00T00:00:45:693,101307.539,-0.084,41.530,26.890
0000-00-00T00:00:45:770,101307.594,-0.088,41.570,26.890
0000-00-00T00:00:45:847,101308.234,-0.143,41.540,26.900
0000-00-00T00:00:45:923,101308.938,-0.201,41.500,26.900
0000-00-00T00:00:46:000,101307.812,-0.108,41.500,26.920
0000-00-00T00:00:46:077,101307.648,-0.094,41.500,26.890
0000-00-00T00:00:46:154,101307.875,-0.113,41.480,26.900
0000-00-00T00:00:46:231,101308.141,-0.135,41.460,26.920
0000-00-00T00:00:46:307,101308.859,-0.195,41.470,26.900
0000-00-00T00:00:46:384,101307.938,-0.118,41.490,26.900
0000-00-00T00:00:46:461,101309.195,-0.222,41.450,26.900
0000-00-00T00:00:46:538,101308.633,-0.175,41.440,26.890
0000-00-00T00:00:46:614,101309.875,-0.279,41.440,26.900
0000-00-00T00:00:46:694,101308.891,-0.197,41.490,26.900
0000-00-00T00:00:46:777,101308.328,-0.150,41.450,26.900
0000-00-00T00:00:46:853,101308.109,-0.132,41.440,26.900
0000-00-00T00:00:46:930,101308.289,-0.147,41.380,26.890
0000-00-00T00:00:47:000,101308.266,-0.145,41.460,26.900
0000-00-00T00:00:47:077,101307.969,-0.121,41.450,26.890
0000-00-00T00:00:47:154,101307.289,-0.063,41.420,26.900
0000-00-00T00:00:47:230,101307.086,-0.046,41.420,26.900
0000-00-00T00:00:47:307,101307.273,-0.062,41.410,26.870
0000-00-00T00:00:47:387,101307.695,-0.098,41.410,26.920
0000-00-00T00:00:47:463,101308.242,-0.143,41.430,26.900
0000-00-00T00:00:47:540,101307.938,-0.118,41.420,26.890
0000-00-00T00:00:47:617,101307.930,-0.117,41.480,26.900
0000-00-00T00:00:47:693,101307.570,-0.086,41.430,26.870
0000-00-00T00:00:47:770,101307.945,-0.119,41.430,26.870
0000-00-00T00:00:47:847,101306.883,-0.030,41.400,26.870
0000-00-00T00:00:47:923,101307.430,-0.075,41.480,26.890
0000-00-00T00:00:48:000,101306.156,0.031,41.410,26.900
0000-00-00T00:00:48:080,101304.797,0.144,41.460,26.890
0000-00-00T00:00:48:157,101305.539,0.082,41.410,26.870
0000-00-00T00:00:48:233,101306.672,-0.012,41.410,26.900
0000-00-00T00:00:48:310,101307.797,-0.106,41.410,26.890
0000-00-00T00:00:48:387,101307.727,-0.101,41.420,26.870
0000-00-00T00:00:48:463,101308.500,-0.165,41.410,26.890
0000-00-00T00:00:48:540,101308.539,-0.168,41.410,26.900
0000-00-00T00:00:48:616,101308.938,-0.201,41.390,26.870
0000-00-00T00:00:48:693,101308.336,-0.151,41.410,26.870
0000-00-00T00:00:48:773,101306.906,-0.032,41.410,26.890
0000-00-00T00:00:48:849,101307.203,-0.056,41.380,26.890
0000-00-00T00:00:48:926,101305.984,0.045,41.380,26.870
0000-00-00T00:00:49:000,101305.672,0.071,41.360,26.890
0000-00-00T00:00:49:077,101304.867,0.138,41.370,26.890
0000-00-00T00:00:49:154,101305.359,0.097,41.360,26.860
0000-00-00T00:00:49:230,101305.523,0.083,41.360,26.860
0000-00-00T00:00:49:307,101305.133,0.116,41.360,26.900
0000-00-00T00:00:49:383,101305.508,0.085,41.350,26.860
0000-00-00T00:00:49:463,101306.812,-0.024,41.350,26.870
0000-00-00T00:00:49:539,101306.516,0.001,41.310,26.870
0000-00-00T00:00:49:616,101306.609,-0.007,41.370,26.870
0000-00-00T00:00:49:693,101306.023,0.042,41.360,26.870
0000-00-00T00:00:49:769,101306.359,0.014,41.320,26.860
0000-00-00T00:00:49:846,101305.953,0.048,41.320,26.890
0000-00-00T00:00:49:923,101305.609,0.076,41.350,26.890
0000-00-00T00:00:50:000,101305.945,0.048,41.330,26.860
0000-00-00T00:00:50:077,101305.016,0.126,41.330,26.890
0000-00-00T00:00:50:156,101305.578,0.079,41.320,26.870
0000-00-00T00:00:50:233,101305.758,0.064,41.350,26.860
0000-00-00T00:00:50:309,101305.086,0.120,41.330,26.850
0000-00-00T00:00:50:386,101306.039,0.041,41.330,26.860
0000-00-00T00:00:50:463,101306.461,0.005,41.330,26.870
0000-00-00T00:00:50:539,101306.789,-0.022,41.320,26.860
0000-00-00T00:00:50:616,101306.008,0.043,41.320,26.870
0000-00-00T00:00:50:692,101306.055,0.039,41.310,26.860
0000-00-00T00:00:50:769,101306.555,-0.003,41.320,26.890
0000-00-00T00:00:50:848,101307.031,-0.042,41.320,26.870
0000-00-00T00:00:50:925,101307.055,-0.044,41.280,26.890
0000-00-00T00:00:51:000,101305.844,0.057,41.310,26.850
0000-00-00T00:00:51:077,101305.602,0.077,41.280,26.850
0000-00-00T00:00:51:154,101306.828,-0.025,41.260,26.860
0000-00-00T00:00:51:231,101307.352,-0.068,41.260,26.850
0000-00-00T00:00:51:307,101308.070,-0.129,41.250,26.860
0000-00-00T00:00:51:384,101307.516,-0.082,41.310,26.830
0000-00-00T00:00:51:461,101307.188,-0.055,41.260,26.850
0000-00-00T00:00:51:540,101307.062,-0.044,41.230,26.850
0000-00-00T00:00:51:617,101307.992,-0.122,41.220,26.850
0000-00-00T00:00:51:693,101307.523,-0.083,41.240,26.850
0000-00-00T00:00:51:770,101307.586,-0.088,41.220,26.850
0000-00-00T00:00:51:847,101307.227,-0.058,41.240,26.850
0000-00-00T00:00:51:923,101306.609,-0.007,41.220,26.850
0000-00-00T00:00:52:000,101307.102,-0.048,41.210,26.860
0000-00-00T00:00:52:077,101308.461,-0.161,41.210,26.860
0000-00-00T00:00:52:154,101308.648,-0.177,41.190,26.830
0000-00-00T00:00:52:234,101307.938,-0.118,41.220,26.850
0000-00-00T00:00:52:310,101308.062,-0.128,41.170,26.830
0000-00-00T00:00:52:387,101308.273,-0.146,41.210,26.850
0000-00-00T00:00:52:464,101308.797,-0.189,41.190,26.860
